split,session_id,task,label,run_id,start_idx,end_idx,length_frames,length_seconds,prev_label,next_label
train-cr,063,task_engagement,noplay,0,0,2122,2123,70.76666667,<START>,adultseeking
train-cr,063,task_engagement,adultseeking,1,2123,2765,643,21.43333333,noplay,aimless
train-cr,063,task_engagement,aimless,2,2766,3138,373,12.43333333,adultseeking,noplay
train-cr,063,task_engagement,noplay,3,3139,3654,516,17.20000000,aimless,aimless
train-cr,063,task_engagement,aimless,4,3655,8298,4644,154.80000000,noplay,goaloriented
train-cr,063,task_engagement,goaloriented,5,8299,15863,7565,252.16666667,aimless,noplay
train-cr,063,task_engagement,noplay,6,15864,16097,234,7.80000000,goaloriented,adultseeking
train-cr,063,task_engagement,adultseeking,7,16098,16109,12,0.40000000,noplay,goaloriented
train-cr,063,task_engagement,goaloriented,8,16110,28834,12725,424.16666667,adultseeking,adultseeking
train-cr,063,task_engagement,adultseeking,9,28835,29688,854,28.46666667,goaloriented,goaloriented
train-cr,063,task_engagement,goaloriented,10,29689,44495,14807,493.56666667,adultseeking,adultseeking
train-cr,063,task_engagement,adultseeking,11,44496,44748,253,8.43333333,goaloriented,noplay
train-cr,063,task_engagement,noplay,12,44749,45218,470,15.66666667,adultseeking,goaloriented
train-cr,063,task_engagement,goaloriented,13,45219,49265,4047,134.90000000,noplay,noplay
train-cr,063,task_engagement,noplay,14,49266,49717,452,15.06666667,goaloriented,goaloriented
train-cr,063,task_engagement,goaloriented,15,49718,52678,2961,98.70000000,noplay,noplay
train-cr,063,task_engagement,noplay,16,52679,53056,378,12.60000000,goaloriented,goaloriented
train-cr,063,task_engagement,goaloriented,17,53057,54370,1314,43.80000000,noplay,aimless
train-cr,063,task_engagement,aimless,18,54371,57085,2715,90.50000000,goaloriented,goaloriented
train-cr,063,task_engagement,goaloriented,19,57086,67986,10901,363.36666667,aimless,adultseeking
train-cr,063,task_engagement,adultseeking,20,67987,68356,370,12.33333333,goaloriented,noplay
train-cr,063,task_engagement,noplay,21,68357,68894,538,17.93333333,adultseeking,adultseeking
train-cr,063,task_engagement,adultseeking,22,68895,69518,624,20.80000000,noplay,<END>
train-cr,063,social_engagement,solitary,0,0,1910,1911,63.70000000,<START>,parallel
train-cr,063,social_engagement,parallel,1,1911,4361,2451,81.70000000,solitary,onlooker
train-cr,063,social_engagement,onlooker,2,4362,5220,859,28.63333333,parallel,solitary
train-cr,063,social_engagement,solitary,3,5221,5990,770,25.66666667,onlooker,onlooker
train-cr,063,social_engagement,onlooker,4,5991,6318,328,10.93333333,solitary,solitary
train-cr,063,social_engagement,solitary,5,6319,7580,1262,42.06666667,onlooker,onlooker
train-cr,063,social_engagement,onlooker,6,7581,7582,2,0.06666667,solitary,solitary
train-cr,063,social_engagement,solitary,7,7583,9721,2139,71.30000000,onlooker,onlooker
train-cr,063,social_engagement,onlooker,8,9722,9832,111,3.70000000,solitary,solitary
train-cr,063,social_engagement,solitary,9,9833,15638,5806,193.53333333,onlooker,onlooker
train-cr,063,social_engagement,onlooker,10,15639,16097,459,15.30000000,solitary,solitary
train-cr,063,social_engagement,solitary,11,16098,25801,9704,323.46666667,onlooker,onlooker
train-cr,063,social_engagement,onlooker,12,25802,26119,318,10.60000000,solitary,solitary
train-cr,063,social_engagement,solitary,13,26120,28520,2401,80.03333333,onlooker,onlooker
train-cr,063,social_engagement,onlooker,14,28521,29142,622,20.73333333,solitary,solitary
train-cr,063,social_engagement,solitary,15,29143,69518,40376,1345.86666667,onlooker,<END>
train-cr,067,task_engagement,noplay,0,0,1956,1957,65.23333333,<START>,goaloriented
train-cr,067,task_engagement,goaloriented,1,1957,9774,7818,260.60000000,noplay,aimless
train-cr,067,task_engagement,aimless,2,9775,10142,368,12.26666667,goaloriented,goaloriented
train-cr,067,task_engagement,goaloriented,3,10143,10658,516,17.20000000,aimless,noplay
train-cr,067,task_engagement,noplay,4,10659,10903,245,8.16666667,goaloriented,goaloriented
train-cr,067,task_engagement,goaloriented,5,10904,12396,1493,49.76666667,noplay,noplay
train-cr,067,task_engagement,noplay,6,12397,12714,318,10.60000000,goaloriented,goaloriented
train-cr,067,task_engagement,goaloriented,7,12715,13214,500,16.66666667,noplay,noplay
train-cr,067,task_engagement,noplay,8,13215,13276,62,2.06666667,goaloriented,goaloriented
train-cr,067,task_engagement,goaloriented,9,13277,15222,1946,64.86666667,noplay,noplay
train-cr,067,task_engagement,noplay,10,15223,15286,64,2.13333333,goaloriented,goaloriented
train-cr,067,task_engagement,goaloriented,11,15287,15566,280,9.33333333,noplay,noplay
train-cr,067,task_engagement,noplay,12,15567,15631,65,2.16666667,goaloriented,goaloriented
train-cr,067,task_engagement,goaloriented,13,15632,18394,2763,92.10000000,noplay,noplay
train-cr,067,task_engagement,noplay,14,18395,18563,169,5.63333333,goaloriented,goaloriented
train-cr,067,task_engagement,goaloriented,15,18564,26382,7819,260.63333333,noplay,noplay
train-cr,067,task_engagement,noplay,16,26383,26575,193,6.43333333,goaloriented,aimless
train-cr,067,task_engagement,aimless,17,26576,26992,417,13.90000000,noplay,goaloriented
train-cr,067,task_engagement,goaloriented,18,26993,28847,1855,61.83333333,aimless,noplay
train-cr,067,task_engagement,noplay,19,28848,29288,441,14.70000000,goaloriented,goaloriented
train-cr,067,task_engagement,goaloriented,20,29289,29489,201,6.70000000,noplay,noplay
train-cr,067,task_engagement,noplay,21,29490,29545,56,1.86666667,goaloriented,goaloriented
train-cr,067,task_engagement,goaloriented,22,29546,29795,250,8.33333333,noplay,noplay
train-cr,067,task_engagement,noplay,23,29796,29861,66,2.20000000,goaloriented,aimless
train-cr,067,task_engagement,aimless,24,29862,30118,257,8.56666667,noplay,goaloriented
train-cr,067,task_engagement,goaloriented,25,30119,30497,379,12.63333333,aimless,noplay
train-cr,067,task_engagement,noplay,26,30498,31269,772,25.73333333,goaloriented,<END>
train-cr,067,social_engagement,onlooker,0,0,2057,2058,68.60000000,<START>,solitary
train-cr,067,social_engagement,solitary,1,2058,31269,29212,973.73333333,onlooker,<END>
train-cr,069,task_engagement,noplay,0,0,1987,1988,66.26666667,<START>,goaloriented
train-cr,069,task_engagement,goaloriented,1,1988,2316,329,10.96666667,noplay,noplay
train-cr,069,task_engagement,noplay,2,2317,2426,110,3.66666667,goaloriented,goaloriented
train-cr,069,task_engagement,goaloriented,3,2427,6491,4065,135.50000000,noplay,noplay
train-cr,069,task_engagement,noplay,4,6492,7169,678,22.60000000,goaloriented,goaloriented
train-cr,069,task_engagement,goaloriented,5,7170,7170,1,0.03333333,noplay,noplay
train-cr,069,task_engagement,noplay,6,7171,7218,48,1.60000000,goaloriented,goaloriented
train-cr,069,task_engagement,goaloriented,7,7219,8517,1299,43.30000000,noplay,noplay
train-cr,069,task_engagement,noplay,8,8518,8670,153,5.10000000,goaloriented,goaloriented
train-cr,069,task_engagement,goaloriented,9,8671,9277,607,20.23333333,noplay,noplay
train-cr,069,task_engagement,noplay,10,9278,9287,10,0.33333333,goaloriented,adultseeking
train-cr,069,task_engagement,adultseeking,11,9288,9349,62,2.06666667,noplay,noplay
train-cr,069,task_engagement,noplay,12,9350,9515,166,5.53333333,adultseeking,goaloriented
train-cr,069,task_engagement,goaloriented,13,9516,15471,5956,198.53333333,noplay,noplay
train-cr,069,task_engagement,noplay,14,15472,15564,93,3.10000000,goaloriented,goaloriented
train-cr,069,task_engagement,goaloriented,15,15565,17525,1961,65.36666667,noplay,noplay
train-cr,069,task_engagement,noplay,16,17526,17935,410,13.66666667,goaloriented,goaloriented
train-cr,069,task_engagement,goaloriented,17,17936,19524,1589,52.96666667,noplay,noplay
train-cr,069,task_engagement,noplay,18,19525,19818,294,9.80000000,goaloriented,goaloriented
train-cr,069,task_engagement,goaloriented,19,19819,22633,2815,93.83333333,noplay,noplay
train-cr,069,task_engagement,noplay,20,22634,23571,938,31.26666667,goaloriented,goaloriented
train-cr,069,task_engagement,goaloriented,21,23572,23616,45,1.50000000,noplay,noplay
train-cr,069,task_engagement,noplay,22,23617,23951,335,11.16666667,goaloriented,goaloriented
train-cr,069,task_engagement,goaloriented,23,23952,23952,1,0.03333333,noplay,noplay
train-cr,069,task_engagement,noplay,24,23953,23975,23,0.76666667,goaloriented,goaloriented
train-cr,069,task_engagement,goaloriented,25,23976,24620,645,21.50000000,noplay,noplay
train-cr,069,task_engagement,noplay,26,24621,24768,148,4.93333333,goaloriented,aimless
train-cr,069,task_engagement,aimless,27,24769,24969,201,6.70000000,noplay,goaloriented
train-cr,069,task_engagement,goaloriented,28,24970,26238,1269,42.30000000,aimless,noplay
train-cr,069,task_engagement,noplay,29,26239,26239,1,0.03333333,goaloriented,goaloriented
train-cr,069,task_engagement,goaloriented,30,26240,28859,2620,87.33333333,noplay,noplay
train-cr,069,task_engagement,noplay,31,28860,29185,326,10.86666667,goaloriented,goaloriented
train-cr,069,task_engagement,goaloriented,32,29186,29627,442,14.73333333,noplay,noplay
train-cr,069,task_engagement,noplay,33,29628,29874,247,8.23333333,goaloriented,goaloriented
train-cr,069,task_engagement,goaloriented,34,29875,31484,1610,53.66666667,noplay,noplay
train-cr,069,task_engagement,noplay,35,31485,31629,145,4.83333333,goaloriented,adultseeking
train-cr,069,task_engagement,adultseeking,36,31630,31790,161,5.36666667,noplay,noplay
train-cr,069,task_engagement,noplay,37,31791,31844,54,1.80000000,adultseeking,goaloriented
train-cr,069,task_engagement,goaloriented,38,31845,31941,97,3.23333333,noplay,noplay
train-cr,069,task_engagement,noplay,39,31942,32022,81,2.70000000,goaloriented,goaloriented
train-cr,069,task_engagement,goaloriented,40,32023,32261,239,7.96666667,noplay,noplay
train-cr,069,task_engagement,noplay,41,32262,32543,282,9.40000000,goaloriented,goaloriented
train-cr,069,task_engagement,goaloriented,42,32544,33307,764,25.46666667,noplay,noplay
train-cr,069,task_engagement,noplay,43,33308,33945,638,21.26666667,goaloriented,goaloriented
train-cr,069,task_engagement,goaloriented,44,33946,37101,3156,105.20000000,noplay,noplay
train-cr,069,task_engagement,noplay,45,37102,38816,1715,57.16666667,goaloriented,<END>
train-cr,069,social_engagement,solitary,0,0,38816,38817,1293.90000000,<START>,<END>
